"subject","room_condition","target_distance","block","perc_dist_sd","perc_dist_sem","perc_dist_var","perc_dist_n","perc_dist","rel_bias_signed_sd","rel_bias_signed_sem","rel_bias_signed_var","rel_bias_signed_n","rel_bias_signed","rel_bias_unsigned_sd","rel_bias_unsigned_sem","rel_bias_unsigned_var","rel_bias_unsigned_n","rel_bias_unsigned","abs_bias_sd","abs_bias_sem","abs_bias_var","abs_bias_n","log_bias_sd","log_bias_sem","log_bias_var","log_bias_n","log_bias_m","log_bias_unsigned_sd","log_bias_unsigned_sem","log_bias_unsigned_var","log_bias_unsigned_n","log_bias_unsigned_m","experiment"
27,"Small VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,2.33333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.135802469135803,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.135802469135803,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,-0.0657270931563019,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.0657270931563019,"1"
29,"Small VE",2.7,1,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"1"
33,"Small VE",2.7,1,1.73205080756888,1,3,3,3,0.641500299099584,0.37037037037037,0.411522633744856,3,0.111111111111111,0.342133492853111,0.197530864197531,0.11705532693187,3,0.45679012345679,0.923760430703401,0.533333333333333,0.853333333333333,3,0.229750771128123,0.132646669557346,0.0527854168339671,3,0.00231290106233972,0.0792542984779426,0.0457574905606751,0.00628124382723081,3,0.176091259055681,"1"
35,"Small VE",2.7,1,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
37,"Small VE",2.7,1,0.577350269189626,0.333333333333333,0.333333333333333,3,3.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.234567901234568,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.234567901234568,0.577350269189626,0.333333333333333,0.333333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.0874037360967751,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.0874037360967751,"1"
39,"Small VE",2.7,1,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
41,"Small VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.66666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.382716049382716,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.382716049382716,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.213626259567206,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.213626259567206,"1"
43,"Small VE",2.7,1,0.125830573921179,0.0726483157256779,0.0158333333333333,3,0.383333333333333,0.0466039162671034,0.0269067836021029,0.00217192501143118,3,-0.858024691358025,0.0466039162671034,0.0269067836021029,0.00217192501143118,3,0.858024691358025,0.125830573921179,0.0726483157256779,0.0158333333333333,3,0.153663906101451,0.0887178975524021,0.0236125960383555,3,-0.865040429380314,0.153663906101451,0.0887178975524021,0.0236125960383555,3,0.865040429380314,"1"
45,"Small VE",2.7,1,0.5,0.288675134594813,0.25,3,2.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.0740740740740741,0.0979907892986886,0.0565750085797017,0.00960219478737998,3,0.148148148148148,0.264575131106459,0.152752523165195,0.07,3,0.088194247604073,0.050918972595188,0.00777822531044853,3,-0.0393333444737603,0.0527522802529517,0.0304565432044082,0.00278280307188595,3,0.069838338180877,"1"
47,"Small VE",2.7,1,2,1.15470053837925,4,3,3,0.740740740740741,0.427666866066389,0.548696844993141,3,0.111111111111111,0.380118625144214,0.219461590551002,0.144490169181527,3,0.530864197530864,1.02632028788938,0.592546294487706,1.05333333333333,3,0.357169573725866,0.206211949536972,0.127570104395517,3,-0.0393333444737603,0.193531045143244,0.111735201010002,0.0374542654342364,3,0.248242498298898,"1"
49,"Small VE",2.7,1,0.208166599946613,0.120185042515466,0.0433333333333334,3,0.866666666666667,0.0770987407209679,0.044512978709432,0.00594421582075903,3,-0.679012345679012,0.0770987407209679,0.044512978709432,0.00594421582075903,3,0.679012345679012,0.208166599946613,0.120185042515466,0.0433333333333333,3,0.100848310138323,0.0582247990056799,0.0101703816577555,3,-0.501503526770845,0.100848310138323,0.0582247990056799,0.0101703816577555,3,0.501503526770845,"1"
1,"Congruent VE",2.7,1,0.264575131106459,0.152752523165195,0.07,3,1.7,0.0979907892986885,0.0565750085797017,0.00960219478737997,3,-0.37037037037037,0.0979907892986885,0.0565750085797017,0.00960219478737997,3,0.37037037037037,0.264575131106459,0.152752523165195,0.07,3,0.0655576691078914,0.0378497379068855,0.00429780797885978,3,-0.204283351700458,0.0655576691078914,0.0378497379068855,0.00429780797885978,3,0.204283351700458,"1"
3,"Congruent VE",2.7,1,0.173205080756888,0.1,0.03,3,0.8,0.0641500299099584,0.037037037037037,0.00411522633744855,3,-0.703703703703704,0.0641500299099584,0.037037037037037,0.00411522633744855,3,0.703703703703704,0.173205080756888,0.0999999999999999,0.03,3,0.0894326882957694,0.0516339866619144,0.00799820573580825,3,-0.534631737482816,0.0894326882957694,0.0516339866619144,0.00799820573580825,3,0.534631737482816,"1"
7,"Congruent VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.666666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.753086419753086,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.753086419753086,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.632050427934975,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.632050427934975,"1"
9,"Congruent VE",2.7,1,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
11,"Congruent VE",2.7,1,0.866025403784439,0.5,0.75,3,2,0.320750149549792,0.185185185185185,0.102880658436214,3,-0.259259259259259,0.192450089729875,0.111111111111111,0.0370370370370371,3,0.333333333333333,0.519615242270663,0.3,0.27,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.154929173215312,0.120963550045456,0.069838338180877,0.0146321804395996,3,0.185434166922429,"1"
12,"Congruent VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.666666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.753086419753086,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.753086419753086,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.632050427934975,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.632050427934975,"1"
14,"Congruent VE",2.7,1,0.577350269189626,0.333333333333333,0.333333333333333,3,1.33333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.506172839506173,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.506172839506173,0.577350269189626,0.333333333333333,0.333333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.331020432270994,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.331020432270994,"1"
16,"Congruent VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"1"
18,"Congruent VE",2.7,1,0.513160143944688,0.296273147243853,0.263333333333333,3,0.933333333333333,0.190059312572107,0.109730795275501,0.0361225422953818,3,-0.654320987654321,0.190059312572107,0.109730795275501,0.0361225422953818,3,0.654320987654321,0.513160143944688,0.296273147243853,0.263333333333333,3,0.239387883838879,0.138210659175111,0.0573065589288565,3,-0.505313347364439,0.239387883838879,0.138210659175111,0.0573065589288565,3,0.505313347364439,"1"
20,"Congruent VE",2.7,1,0.217944947177034,0.125830573921179,0.0475,3,0.25,0.0807203508063087,0.0466039162671034,0.00651577503429355,3,-0.907407407407407,0.0807203508063087,0.0466039162671034,0.00651577503429355,3,0.907407407407407,0.217944947177034,0.125830573921179,0.0475,3,0.363540318888027,0.209890100971285,0.132161563457208,3,-1.13967667636175,0.363540318888027,0.209890100971285,0.132161563457208,3,1.13967667636175,"1"
22,"Congruent VE",2.7,1,2,1.15470053837925,4,3,3,0.740740740740741,0.427666866066389,0.548696844993141,3,0.111111111111111,0.380118625144214,0.219461590551002,0.144490169181527,3,0.530864197530864,1.02632028788938,0.592546294487706,1.05333333333333,3,0.357169573725866,0.206211949536972,0.127570104395517,3,-0.0393333444737603,0.193531045143244,0.111735201010002,0.0374542654342364,3,0.248242498298898,"1"
24,"Congruent VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.16666666666667,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.567901234567901,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.567901234567901,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.372666677807094,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.372666677807094,"1"
26,"Congruent VE",2.7,1,0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.666666666666667,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,-0.753086419753086,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,0.753086419753086,0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.611566268239244,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.611566268239244,"1"
28,"Congruent VE",2.7,1,1.52752523165195,0.881917103688197,2.33333333333333,3,4.66666666666667,0.565750085797017,0.326635964328962,0.320073159579332,3,0.728395061728395,0.565750085797017,0.326635964328962,0.320073159579332,3,0.728395061728395,1.52752523165195,0.881917103688197,2.33333333333333,3,0.156047853622669,0.0900942702955114,0.024350932620242,3,0.220050405654121,0.156047853622669,0.0900942702955114,0.024350932620242,3,0.220050405654121,"1"
30,"Congruent VE",2.7,1,0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.933333333333333,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,-0.654320987654321,0.0427666866066389,0.0246913580246914,0.00182898948331047,3,0.654320987654321,0.115470053837925,0.0666666666666667,0.0133333333333333,3,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,-0.463667101828339,0.0559510220973715,0.0323033376693521,0.00313051687374055,3,0.463667101828339,"1"
32,"Congruent VE",2.7,1,0,0,0,3,1,0,0,0,3,-0.62962962962963,0,0,0,3,0.62962962962963,0,0,0,3,0,0,0,3,-0.431363764158987,0,0,0,3,0.431363764158987,"1"
34,"Congruent VE",2.7,1,1.52752523165195,0.881917103688197,2.33333333333333,3,3.33333333333333,0.565750085797017,0.326635964328962,0.320073159579332,3,0.234567901234568,0.391963157194754,0.226300034318807,0.15363511659808,3,0.407407407407407,1.05830052442584,0.611010092660779,1.12,3,0.199407977826054,0.115128249676431,0.0397635416206762,3,0.0610099874142335,0.111962602370359,0.0646416386176977,0.0125356243295431,3,0.147899166410904,"1"
36,"Congruent VE",2.7,1,0.577350269189626,0.333333333333333,0.333333333333333,3,0.833333333333333,0.213833433033195,0.123456790123457,0.0457247370827618,3,-0.691358024691358,0.213833433033195,0.123456790123457,0.0457247370827618,3,0.691358024691358,0.577350269189626,0.333333333333333,0.333333333333333,3,0.275466084848489,0.159040418239887,0.075881563901755,3,-0.573353341583081,0.275466084848489,0.159040418239887,0.075881563901755,3,0.573353341583081,"1"
38,"Congruent VE",2.7,1,0.80363756341608,0.463980363569169,0.645833333333333,3,3.41666666666667,0.297643542005955,0.171844579099692,0.0885916780978509,3,0.265432098765432,0.213565973975385,0.123302372564433,0.0456104252400548,3,0.314814814814815,0.57662812973354,0.33291640592397,0.3325,3,0.110648624168227,0.0638830129489874,0.0122431180303215,3,0.0933133250835856,0.072529921783251,0.0418751698658625,0.00526058955388452,3,0.115595828741552,"1"
40,"Congruent VE",2.7,1,0.288675134594813,0.166666666666667,0.0833333333333333,3,1.83333333333333,0.106916716516597,0.0617283950617284,0.0114311842706904,3,-0.320987654320988,0.106916716516597,0.0617283950617284,0.0114311842706904,3,0.320987654320988,0.288675134594813,0.166666666666667,0.0833333333333333,3,0.0721334132130138,0.0416462455361,0.00520322930175939,3,-0.171980014031106,0.0721334132130138,0.0416462455361,0.00520322930175939,3,0.171980014031106,"1"
42,"Congruent VE",2.7,1,0.264575131106459,0.152752523165195,0.07,3,0.7,0.0979907892986886,0.0565750085797017,0.00960219478737998,3,-0.740740740740741,0.0979907892986886,0.0565750085797017,0.00960219478737998,3,0.740740740740741,0.264575131106459,0.152752523165195,0.07,3,0.156047853622669,0.0900942702955113,0.024350932620242,3,-0.605656679252433,0.156047853622669,0.0900942702955113,0.024350932620242,3,0.605656679252433,"1"
44,"Congruent VE",2.7,1,1.04083299973307,0.600925212577332,1.08333333333333,3,1.83333333333333,0.385493703604839,0.22256489354716,0.148605395518976,3,-0.320987654320988,0.262762921651763,0.151706243548698,0.0690443529949703,3,0.395061728395062,0.709459888459759,0.409606857581484,0.503333333333334,3,0.24127159022926,0.139298217566673,0.0582119802517561,3,-0.213626259567206,0.193044412451725,0.111454243494557,0.0372661451788317,3,0.244131253274323,"1"
46,"Congruent VE",2.7,1,0.373831512850375,0.152616076042685,0.13975,6,0.525,0.138456115870509,0.0565244726084019,0.0191700960219479,6,-0.805555555555556,0.138456115870509,0.0565244726084019,0.0191700960219479,6,0.805555555555556,0.373831512850375,0.152616076042685,0.13975,6,0.303323289091095,0.123831214229316,0.0920050177050401,6,-0.801671889095047,0.303323289091095,0.123831214229316,0.0920050177050401,6,0.801671889095047,"1"
48,"Congruent VE",2.7,1,0.208166599946613,0.120185042515466,0.0433333333333333,3,0.633333333333333,0.0770987407209679,0.044512978709432,0.00594421582075903,3,-0.765432098765432,0.0770987407209679,0.044512978709432,0.00594421582075903,3,0.765432098765432,0.208166599946613,0.120185042515466,0.0433333333333334,3,0.159713085100001,0.0922103926755912,0.0255082695521602,3,-0.6479477580476,0.159713085100001,0.0922103926755912,0.0255082695521602,3,0.6479477580476,"1"
50,"Congruent VE",2.7,1,0.5,0.288675134594813,0.25,3,1.5,0.185185185185185,0.106916716516597,0.0342935528120713,3,-0.444444444444444,0.185185185185185,0.106916716516597,0.0342935528120713,3,0.444444444444444,0.5,0.288675134594813,0.25,3,0.151237604291255,0.0873170715491503,0.0228728129517583,3,-0.2723233459191,0.151237604291255,0.0873170715491503,0.0228728129517583,3,0.2723233459191,"1"
2,"Small VE",3.65,1,0.361708906903512,0.208832734769028,0.130833333333333,3,0.383333333333333,0.0990983306584965,0.0572144478819255,0.0098204791393007,3,-0.894977168949772,0.0990983306584965,0.0572144478819255,0.0098204791393007,3,0.894977168949772,0.361708906903512,0.208832734769028,0.130833333333333,3,0.388718636780737,0.224426809584383,0.151102178580675,3,-1.10222245055261,0.388718636780737,0.224426809584383,0.151102178580675,3,1.10222245055261,"1"
4,"Small VE",3.65,1,1.73205080756888,1,3,3,3,0.47453446782709,0.273972602739726,0.225182961155939,3,-0.178082191780822,0.0474534467827089,0.0273972602739726,0.00225182961155939,3,0.424657534246575,0.173205080756888,0.0999999999999999,0.03,3,0.229750771128123,0.132646669557346,0.0527854168339671,3,-0.128616199235148,0.0719296041250771,0.0415285763043165,0.00517386794959031,3,0.219734292488177,"1"
6,"Small VE",3.65,1,0,0,0,3,1,0,0,0,3,-0.726027397260274,0,0,0,3,0.726027397260274,0,0,0,3,0,0,0,3,-0.562292864456475,0,0,0,3,0.562292864456475,"1"
8,"Small VE",3.65,1,0.80363756341608,0.463980363569169,0.645833333333333,3,4.91666666666667,0.220174674908515,0.127117907827169,0.0484768874710702,3,0.34703196347032,0.220174674908515,0.127117907827169,0.0484768874710702,3,0.34703196347032,0.80363756341608,0.463980363569169,0.645833333333333,3,0.0747030350150977,0.0431298173752487,0.00558054344046691,3,0.12523446361958,0.0747030350150977,0.0431298173752487,0.00558054344046691,3,0.12523446361958,"1"
10,"Small VE",3.65,1,0.763762615825973,0.440958551844098,0.583333333333333,3,1.66666666666667,0.209250031733143,0.120810562149068,0.0437855757803215,3,-0.54337899543379,0.209250031733143,0.120810562149068,0.0437855757803215,3,0.54337899543379,0.763762615825973,0.440958551844098,0.583333333333333,3,0.199407977826054,0.115128249676431,0.0397635416206762,3,-0.370949108547235,0.199407977826054,0.115128249676431,0.0397635416206762,3,0.370949108547235,"1"
13,"Small VE",3.65,1,0,0,0,3,1,0,0,0,3,-0.726027397260274,0,0,0,3,0.726027397260274,0,0,0,3,0,0,0,3,-0.562292864456475,0,0,0,3,0.562292864456475,"1"
15,"Small VE",3.65,1,0.284312035153866,0.164147630029935,0.0808333333333334,3,1.23333333333333,0.0778937082613333,0.0449719534328589,0.0060674297867017,3,-0.662100456621005,0.0778937082613333,0.0449719534328589,0.0060674297867017,3,0.662100456621005,0.284312035153866,0.164147630029935,0.0808333333333334,3,0.0972242427281854,0.0561324427108754,0.00945255337406911,3,-0.478616351615174,0.0972242427281854,0.0561324427108754,0.00945255337406911,3,0.478616351615174,"1"
17,"Small VE",3.65,1,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.833333333333333,0.0395445389855908,0.0228310502283105,0.00156377056358291,3,-0.771689497716895,0.0395445389855908,0.0228310502283105,0.00156377056358291,3,0.771689497716895,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.0721334132130137,0.0416462455361,0.00520322930175938,3,-0.645585355528675,0.0721334132130137,0.0416462455361,0.00520322930175938,3,0.645585355528675,"1"
19,"Small VE",3.65,1,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.733333333333333,0.0689482596828379,0.0398072962880427,0.00475386251329205,3,-0.799086757990868,0.0689482596828379,0.0398072962880427,0.00475386251329205,3,0.799086757990868,0.251661147842358,0.145296631451356,0.0633333333333333,3,0.150536306976125,0.0869121773554782,0.0226611797180103,3,-0.714270183006383,0.150536306976125,0.0869121773554782,0.0226611797180103,3,0.714270183006383,"1"
21,"Small VE",3.65,1,0.818535277187245,0.472581562625261,0.67,3,4.2,0.224256240325273,0.12947440071925,0.0502908613248264,3,0.150684931506849,0.191780821917808,0.110724709159654,0.0367798836554701,3,0.178082191780822,0.7,0.404145188432738,0.49,3,0.0828939202540274,0.0478588271728461,0.00687140201508105,3,0.0556065394689168,0.0679936341092334,0.0392561429561468,0.0046231342793803,3,0.0677564195397161,"1"
23,"Small VE",3.65,1,3.51188458428425,2.02758751009941,12.3333333333333,3,4.33333333333333,0.962160160077876,0.555503427424495,0.925752173641083,3,0.187214611872146,0.549996161640677,0.317540431976506,0.302495777819478,3,0.671232876712329,2.00748598998847,1.15902257671425,4.03,3,0.459830913860807,0.265483501899249,0.211444469342065,3,-0.0605762050165061,0.262269762019099,0.151421517702026,0.0687854280695547,3,0.314285704621144,"1"
25,"Small VE",3.65,1,0.5,0.288675134594813,0.25,3,2.5,0.136986301369863,0.0790890779711816,0.0187652467629949,3,-0.315068493150685,0.136986301369863,0.0790890779711816,0.0187652467629949,3,0.315068493150685,0.5,0.288675134594813,0.25,3,0.088194247604073,0.0509189725951881,0.00777822531044854,3,-0.170262444771248,0.088194247604073,0.0509189725951881,0.00777822531044854,3,0.170262444771248,"1"
27,"Small VE",3.65,1,0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.269406392694064,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.269406392694064,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.143868696088706,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.143868696088706,"1"
29,"Small VE",3.65,1,0.577350269189626,0.333333333333333,0.333333333333333,3,2.66666666666667,0.158178155942363,0.091324200913242,0.0250203290173266,3,-0.269406392694064,0.158178155942363,0.091324200913242,0.0250203290173266,3,0.269406392694064,0.577350269189626,0.333333333333333,0.333333333333333,3,0.101666335817738,0.0586970863518938,0.010336043838605,3,-0.143868696088706,0.101666335817738,0.0586970863518938,0.010336043838605,3,0.143868696088706,"1"
31,"Small VE",3.65,1,0.0577350269189626,0.0333333333333333,0.00333333333333333,3,0.266666666666667,0.0158178155942363,0.0091324200913242,0.000250203290173266,3,-0.926940639269406,0.0158178155942363,0.0091324200913242,0.000250203290173266,3,0.926940639269406,0.0577350269189624,0.0333333333333332,0.00333333333333331,3,0.101666335817738,0.0586970863518937,0.010336043838605,3,-1.14386869608871,0.101666335817738,0.0586970863518937,0.010336043838605,3,1.14386869608871,"1"
33,"Small VE",3.65,1,1.52752523165195,0.881917103688197,2.33333333333333,3,5.33333333333333,0.418500063466287,0.241621124298136,0.175142303121286,3,0.461187214611872,0.418500063466287,0.241621124298136,0.175142303121286,3,0.461187214611872,1.52752523165195,0.881917103688197,2.33333333333333,3,0.122346806620663,0.070636961736931,0.014968741090274,3,0.153083147436271,0.122346806620663,0.070636961736931,0.014968741090274,3,0.153083147436271,"1"
35,"Small VE",3.65,1,0.25,0.144337567297406,0.0625,3,2.25,0.0684931506849315,0.0395445389855908,0.00469131169074873,3,-0.383561643835616,0.0684931506849315,0.0395445389855908,0.00469131169074873,3,0.383561643835616,0.25,0.144337567297406,0.0625,3,0.0484800287341117,0.0279899576399602,0.0023503131860603,3,-0.211908690307348,0.0484800287341117,0.0279899576399602,0.0023503131860603,3,0.211908690307348,"1"
37,"Small VE",3.65,1,0,0,0,3,3,0,0,0,3,-0.178082191780822,0,0,0,3,0.178082191780822,0,0,0,3,0,0,0,3,-0.0851716097368122,0,0,0,3,0.0851716097368122,"1"
39,"Small VE",3.65,1,1.15470053837925,0.666666666666667,1.33333333333333,3,2.66666666666667,0.316356311884726,0.182648401826484,0.100081316069306,3,-0.269406392694064,0.205631602725072,0.118721461187215,0.0422843560392819,3,0.333333333333333,0.750555349946513,0.433333333333333,0.563333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.1609195369045,0.127880626222449,0.0738319139736686,0.0163534545630456,3,0.187430954818825,"1"
41,"Small VE",3.65,1,0.404145188432738,0.233333333333333,0.163333333333333,3,1.43333333333333,0.110724709159654,0.0639269406392694,0.01225996121849,3,-0.607305936073059,0.110724709159654,0.0639269406392694,0.01225996121849,3,0.607305936073059,0.404145188432738,0.233333333333333,0.163333333333333,3,0.130666147811377,0.0754401356128697,0.0170736421838645,3,-0.418504943070146,0.130666147811377,0.0754401356128697,0.0170736421838645,3,0.418504943070146,"1"
43,"Small VE",3.65,1,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.416666666666667,0.0395445389855908,0.0228310502283105,0.00156377056358291,3,-0.885844748858447,0.0395445389855908,0.0228310502283105,0.00156377056358291,3,0.885844748858447,0.144337567297406,0.0833333333333333,0.0208333333333333,3,0.173799749030751,0.100343331887994,0.0302063527631522,3,-0.96366619200845,0.173799749030751,0.100343331887994,0.0302063527631522,3,0.96366619200845,"1"
